INFO: [SIM 2] *************** CSIM start ***************
INFO: [SIM 4] CSIM will launch CLANG as the compiler.
   Compiling ../../../../../../../HLS-Verilog/Weight_Loader-Stager/Weight_stager.cpp in debug mode
   Compiling ../../../../../../../HLS-Verilog/Scheduler_FSM/src-hls/Head_Helpers/head_helpers.cpp in debug mode
   Compiling ../../../../../../../HLS-Verilog/Scheduler_FSM/src-hls/Scheduler_FSM.cpp in debug mode
   Generating csim.exe
Cycle    Start  Reset  | CtrlAddr   | CtrlDin    CtrlDout   Rd       Wr       CE       RstN     | DbgState         MemReq   DMA_Addr   DbgDone  Seen   IRQ        IRQFlag    IRQData    | MemCtrl    MemIRQ     MemIRQEn   | wl{WLrdy WLstrt WLSel Layer Head Tile} err=Err dma_req=DMAReq dma_done=DMADone dma_addr=DMAAddr
456      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:RQ2    -  0x50001000 -  1:RQ2    -  0x50001400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
457      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:IDLE   -  0x00000000 -  3:IDLE   -  0x00000000 - 
458      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:Q      -  0x00000000 -  3:Q      -  0x00000000 - 
459      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:Q      -  0x00000000 -  3:Q      -  0x00000000 - 
460      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:Q      1  0x10001200 -  3:Q      1  0x10001300 - 
461      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:Q      -  0x10001200 -  3:Q      -  0x10001300 - 
462      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:Q      -  0x10001200 -  3:Q      -  0x10001300 - 
463      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:Q      -  0x10001200 1  3:Q      -  0x10001300 1 
464      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:Q      -  0x10001200 -  3:Q      -  0x10001300 - 
465      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:Q      -  0x10001200 -  3:Q      -  0x10001300 - 
466      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:K      -  0x10001200 -  3:K      -  0x10001300 - 
467      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:K      -  0x10001200 -  3:K      -  0x10001300 - 
468      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:K      1  0x20001200 -  3:K      1  0x20001300 - 
469      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:K      -  0x20001200 -  3:K      -  0x20001300 - 
470      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:K      -  0x20001200 -  3:K      -  0x20001300 - 
471      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:K      -  0x20001200 1  3:K      -  0x20001300 1 
472      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:K      -  0x20001200 -  3:K      -  0x20001300 - 
473      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:K      -  0x20001200 -  3:K      -  0x20001300 - 
474      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:K_RQ   -  0x20001200 -  3:K_RQ   -  0x20001300 - 
475      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:K_RQ   -  0x20001200 -  3:K_RQ   -  0x20001300 - 
476      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:K_RQ   -  0x20001200 -  3:K_RQ   -  0x20001300 - 
477      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:K_RQ   -  0x20001200 -  3:K_RQ   -  0x20001300 - 
478      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:K_WR   -  0x20001200 -  3:K_WR   -  0x20001300 - 
479      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:V      -  0x20001200 -  3:V      -  0x20001300 - 
480      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:V      -  0x20001200 -  3:V      -  0x20001300 - 
481      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:V      1  0x30001200 -  3:V      1  0x30001300 - 
482      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:V      -  0x30001200 -  3:V      -  0x30001300 - 
483      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:V      -  0x30001200 -  3:V      -  0x30001300 - 
484      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:V      -  0x30001200 1  3:V      -  0x30001300 1 
485      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:V      -  0x30001200 -  3:V      -  0x30001300 - 
486      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:V      -  0x30001200 -  3:V      -  0x30001300 - 
487      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:V_RQ   -  0x30001200 -  3:V_RQ   -  0x30001300 - 
488      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:V_RQ   -  0x30001200 -  3:V_RQ   -  0x30001300 - 
489      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:V_RQ   -  0x30001200 -  3:V_RQ   -  0x30001300 - 
490      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:V_RQ   -  0x30001200 -  3:V_RQ   -  0x30001300 - 
491      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:V_WR   -  0x30001200 -  3:V_WR   -  0x30001300 - 
492      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:Q_RQ   -  0x30001200 -  3:Q_RQ   -  0x30001300 - 
493      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:Q_RQ   -  0x30001200 -  3:Q_RQ   -  0x30001300 - 
494      0      1      | 8          | 0          0          1        -        1        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:Q_RQ   -  0x30001200 -  3:Q_RQ   -  0x30001300 - 
495      0      1      | 8          | 0          0          -        -        -        1        | S_ATT_HEADS      -        0x00000000 -        -      -          -          0x00000000 | 1          0          7          | wl{1 0 0 1 0 0} err=0 dma_req=0 dma_done=0 dma_addr=0x00000000 0:DONE   -  0x50001000 -  1:DONE   -  0x50001400 -  2:Q_RQ   -  0x30001200 -  3:Q_RQ   -  0x30001300 - 
